sku_id,producto,precio_unitario,almacen_id
HW-0546,Corsair Vengeance DDR5 32GB,971.26,103
HW-0547,NVIDIA RTX 4080,1140.14,102
HW-0548,Samsung 990 Pro 1TB,894.44,103
HW-0549,Intel Core i7-13700K,632.06,102
HW-0550,NVIDIA RTX 4080,147.57,102
HW-0551,Samsung 990 Pro 1TB,526.77,104
HW-0552,Intel Core i7-13700K,840.29,104
HW-0553,NVIDIA RTX 4080,543.0,105
HW-0554,AMD Ryzen 9 7950X,97.77,104
HW-0555,Corsair Vengeance DDR5 32GB,339.62,101
HW-0556,Corsair Vengeance DDR5 32GB,459.22,105
HW-0557,AMD Ryzen 9 7950X,212.66,105
HW-0558,Logitech G502,105.56,102
HW-0559,Samsung 990 Pro 1TB,317.47,104
HW-0560,NVIDIA RTX 4080,789.08,102
HW-0561,Corsair Vengeance DDR5 32GB,1198.46,104
HW-0562,NVIDIA RTX 4080,622.29,102
HW-0563,Corsair Vengeance DDR5 32GB,918.63,102
HW-0564,AMD Ryzen 9 7950X,1178.63,101
HW-0565,Samsung 990 Pro 1TB,1090.57,103
HW-0566,Corsair Vengeance DDR5 32GB,930.49,104
HW-0567,Logitech G502,1151.67,103
HW-0568,Corsair Vengeance DDR5 32GB,339.91,102
HW-0569,AMD Ryzen 9 7950X,891.96,101
HW-0570,NVIDIA RTX 4080,237.7,101
HW-0571,AMD Ryzen 9 7950X,492.45,101
HW-0572,Intel Core i7-13700K,545.2,101
HW-0573,AMD Ryzen 9 7950X,1171.04,103
HW-0574,NVIDIA RTX 4080,885.8,103
HW-0575,Logitech G502,577.11,103
HW-0576,Intel Core i7-13700K,1074.76,102
HW-0577,NVIDIA RTX 4080,933.4,102
HW-0578,Samsung 990 Pro 1TB,188.87,105
HW-0579,Intel Core i7-13700K,429.74,104
HW-0580,NVIDIA RTX 4080,391.45,101
HW-0581,Samsung 990 Pro 1TB,834.79,102
HW-0582,Samsung 990 Pro 1TB,301.63,103
HW-0583,Logitech G502,792.71,102
HW-0584,AMD Ryzen 9 7950X,654.54,104
HW-0585,Intel Core i7-13700K,250.16,102
HW-0586,Intel Core i7-13700K,705.61,105
HW-0587,Intel Core i7-13700K,178.83,104
HW-0588,Corsair Vengeance DDR5 32GB,233.62,101
HW-0589,Logitech G502,103.33,103
HW-0590,Logitech G502,152.52,104
HW-0591,Intel Core i7-13700K,737.2,104
HW-0592,Samsung 990 Pro 1TB,1003.31,101
HW-0593,NVIDIA RTX 4080,194.49,102
HW-0594,Corsair Vengeance DDR5 32GB,122.45,104
HW-0595,Corsair Vengeance DDR5 32GB,790.64,104
HW-0596,Intel Core i7-13700K,845.14,102
HW-0597,Samsung 990 Pro 1TB,906.35,101
HW-0598,Intel Core i7-13700K,54.31,101
HW-0599,Corsair Vengeance DDR5 32GB,1158.77,103
HW-0600,NVIDIA RTX 4080,256.64,105
HW-0601,Intel Core i7-13700K,865.95,104
HW-0602,AMD Ryzen 9 7950X,489.73,103
HW-0603,AMD Ryzen 9 7950X,798.47,102
HW-0604,Corsair Vengeance DDR5 32GB,752.86,104
HW-0605,AMD Ryzen 9 7950X,478.62,105
HW-0606,NVIDIA RTX 4080,848.94,103
HW-0607,Intel Core i7-13700K,218.91,101
HW-0608,Logitech G502,137.39,104
HW-0609,AMD Ryzen 9 7950X,1145.47,101
HW-0610,Logitech G502,578.88,102
HW-0611,Logitech G502,418.44,104
HW-0612,NVIDIA RTX 4080,659.55,103
HW-0613,AMD Ryzen 9 7950X,1097.82,105
HW-0614,Samsung 990 Pro 1TB,85.6,103
HW-0615,Samsung 990 Pro 1TB,632.91,101
HW-0616,AMD Ryzen 9 7950X,501.25,104
HW-0617,NVIDIA RTX 4080,805.28,103
HW-0618,AMD Ryzen 9 7950X,731.92,103
HW-0619,NVIDIA RTX 4080,141.43,101
HW-0620,Corsair Vengeance DDR5 32GB,817.69,102
HW-0621,Samsung 990 Pro 1TB,491.29,103
HW-0622,NVIDIA RTX 4080,1140.58,104
HW-0623,AMD Ryzen 9 7950X,976.6,104
HW-0624,AMD Ryzen 9 7950X,195.62,103
HW-0625,NVIDIA RTX 4080,990.35,104
HW-0626,Intel Core i7-13700K,291.22,105
HW-0627,NVIDIA RTX 4080,165.38,105
HW-0628,NVIDIA RTX 4080,456.47,105
HW-0629,Intel Core i7-13700K,152.85,102
HW-0630,Samsung 990 Pro 1TB,597.3,103
HW-0631,Logitech G502,473.77,103
HW-0632,NVIDIA RTX 4080,941.23,101
HW-0633,Intel Core i7-13700K,988.43,104
HW-0634,AMD Ryzen 9 7950X,205.17,103
HW-0635,Logitech G502,153.53,105
HW-0636,AMD Ryzen 9 7950X,541.84,105
HW-0637,Samsung 990 Pro 1TB,71.05,102
HW-0638,Logitech G502,1101.84,105
HW-0639,Samsung 990 Pro 1TB,66.72,104
HW-0640,Logitech G502,1112.05,104
HW-0641,Corsair Vengeance DDR5 32GB,491.87,102
HW-0642,Intel Core i7-13700K,280.06,101
HW-0643,Intel Core i7-13700K,817.89,101
HW-0644,NVIDIA RTX 4080,718.92,103
HW-0645,AMD Ryzen 9 7950X,254.14,103
HW-0646,Logitech G502,125.18,103
HW-0647,Intel Core i7-13700K,1167.5,102
HW-0648,Intel Core i7-13700K,805.85,105
HW-0649,NVIDIA RTX 4080,1070.06,103
HW-0650,AMD Ryzen 9 7950X,388.52,102
HW-0651,Intel Core i7-13700K,716.03,105
HW-0652,NVIDIA RTX 4080,831.07,105
HW-0653,NVIDIA RTX 4080,1147.22,103
HW-0654,Intel Core i7-13700K,1191.99,101
HW-0655,Logitech G502,1179.22,105
HW-0656,Samsung 990 Pro 1TB,367.04,103
HW-0657,AMD Ryzen 9 7950X,56.64,101
HW-0658,Intel Core i7-13700K,1040.27,102
HW-0659,AMD Ryzen 9 7950X,553.54,102
HW-0660,Intel Core i7-13700K,727.78,103
HW-0661,AMD Ryzen 9 7950X,610.71,105
HW-0662,Logitech G502,968.02,102
HW-0663,Intel Core i7-13700K,152.1,103
HW-0664,NVIDIA RTX 4080,591.05,102
HW-0665,Samsung 990 Pro 1TB,262.63,102
HW-0666,Corsair Vengeance DDR5 32GB,1061.18,102
HW-0667,Intel Core i7-13700K,414.31,103
HW-0668,Intel Core i7-13700K,242.71,103
HW-0669,Logitech G502,272.09,103
HW-0670,Corsair Vengeance DDR5 32GB,806.45,103
HW-0671,Corsair Vengeance DDR5 32GB,506.63,102
HW-0672,AMD Ryzen 9 7950X,277.43,102
HW-0673,Corsair Vengeance DDR5 32GB,109.36,101
HW-0674,AMD Ryzen 9 7950X,914.58,104
HW-0675,NVIDIA RTX 4080,1034.03,105
HW-0676,Intel Core i7-13700K,115.22,102
HW-0677,Intel Core i7-13700K,620.67,102
HW-0678,Samsung 990 Pro 1TB,1177.45,105
HW-0679,Logitech G502,695.31,104
HW-0680,AMD Ryzen 9 7950X,613.64,105
HW-0681,AMD Ryzen 9 7950X,370.25,105
HW-0682,Intel Core i7-13700K,781.59,102
HW-0683,Logitech G502,374.06,103
HW-0684,Logitech G502,60.09,104
HW-0685,Samsung 990 Pro 1TB,730.13,102
HW-0686,Samsung 990 Pro 1TB,848.91,103
HW-0687,Samsung 990 Pro 1TB,924.15,102
HW-0688,Logitech G502,855.9,105
HW-0689,Intel Core i7-13700K,484.28,102
HW-0690,NVIDIA RTX 4080,904.59,102
HW-0691,Samsung 990 Pro 1TB,810.2,102
HW-0692,Logitech G502,258.06,102
HW-0693,NVIDIA RTX 4080,180.71,105
HW-0694,Samsung 990 Pro 1TB,244.57,103
HW-0695,AMD Ryzen 9 7950X,408.57,103
HW-0696,Logitech G502,796.34,102
HW-0697,Corsair Vengeance DDR5 32GB,286.47,101
HW-0698,Logitech G502,335.44,102
HW-0699,Samsung 990 Pro 1TB,478.26,101
HW-0700,Corsair Vengeance DDR5 32GB,1153.74,102
HW-0701,Samsung 990 Pro 1TB,948.42,103
HW-0702,Logitech G502,1127.23,101
HW-0703,Corsair Vengeance DDR5 32GB,449.48,102
HW-0704,Intel Core i7-13700K,765.91,104
HW-0705,NVIDIA RTX 4080,74.29,105
HW-0706,NVIDIA RTX 4080,431.13,101
HW-0707,Logitech G502,434.77,102
HW-0708,Logitech G502,351.86,102
HW-0709,Logitech G502,883.05,104
HW-0710,NVIDIA RTX 4080,304.67,105
HW-0711,Corsair Vengeance DDR5 32GB,479.96,104
HW-0712,NVIDIA RTX 4080,435.4,101
HW-0713,NVIDIA RTX 4080,729.1,104
HW-0714,Logitech G502,1068.98,104
HW-0715,AMD Ryzen 9 7950X,711.01,103
HW-0716,Samsung 990 Pro 1TB,616.77,105
HW-0717,Intel Core i7-13700K,1024.45,105
HW-0718,NVIDIA RTX 4080,1106.48,105
HW-0719,Intel Core i7-13700K,252.1,102
HW-0720,NVIDIA RTX 4080,159.24,103
HW-0721,NVIDIA RTX 4080,747.14,104
HW-0722,Samsung 990 Pro 1TB,638.93,101
HW-0723,NVIDIA RTX 4080,1159.9,105
HW-0724,Corsair Vengeance DDR5 32GB,260.01,105
HW-0725,Intel Core i7-13700K,480.86,101
HW-0726,Intel Core i7-13700K,537.41,103
HW-0727,Corsair Vengeance DDR5 32GB,638.75,102
HW-0728,Samsung 990 Pro 1TB,58.63,102
HW-0729,Logitech G502,477.75,104
HW-0730,Intel Core i7-13700K,868.32,101
HW-0731,Corsair Vengeance DDR5 32GB,58.67,104
HW-0732,Intel Core i7-13700K,89.26,101
HW-0733,NVIDIA RTX 4080,254.22,104
HW-0734,AMD Ryzen 9 7950X,117.27,101
HW-0735,Intel Core i7-13700K,1052.78,105
HW-0736,Intel Core i7-13700K,897.1,103
HW-0737,Intel Core i7-13700K,397.19,104
HW-0738,Samsung 990 Pro 1TB,961.8,101
HW-0739,Corsair Vengeance DDR5 32GB,50.65,101
HW-0740,AMD Ryzen 9 7950X,1173.74,103
HW-0741,Logitech G502,351.24,104
HW-0742,NVIDIA RTX 4080,541.91,103
HW-0743,AMD Ryzen 9 7950X,135.93,105
HW-0744,Logitech G502,895.26,103
HW-0745,Corsair Vengeance DDR5 32GB,866.69,102
HW-0746,NVIDIA RTX 4080,60.61,105
HW-0747,Samsung 990 Pro 1TB,755.86,104
HW-0748,Corsair Vengeance DDR5 32GB,283.67,101
HW-0749,AMD Ryzen 9 7950X,813.58,103
HW-0750,Intel Core i7-13700K,1186.84,103
HW-0751,Logitech G502,524.94,105
HW-0752,Samsung 990 Pro 1TB,1086.9,101
HW-0753,Intel Core i7-13700K,298.4,102
HW-0754,NVIDIA RTX 4080,274.53,105
HW-0755,Logitech G502,514.9,105
HW-0756,Corsair Vengeance DDR5 32GB,103.39,104
HW-0757,AMD Ryzen 9 7950X,841.54,105
HW-0758,NVIDIA RTX 4080,393.67,105
HW-0759,Logitech G502,241.97,101
HW-0760,Logitech G502,1038.34,104
HW-0761,Corsair Vengeance DDR5 32GB,765.28,105
HW-0762,Corsair Vengeance DDR5 32GB,671.78,102
HW-0763,Samsung 990 Pro 1TB,836.82,105
HW-0764,Corsair Vengeance DDR5 32GB,110.72,105
HW-0765,Logitech G502,327.01,104
HW-0766,Corsair Vengeance DDR5 32GB,1121.0,102
HW-0767,NVIDIA RTX 4080,1062.97,103
HW-0768,Intel Core i7-13700K,235.69,101
HW-0769,Corsair Vengeance DDR5 32GB,498.46,103
HW-0770,Logitech G502,717.25,104
HW-0771,NVIDIA RTX 4080,854.6,105
HW-0772,Intel Core i7-13700K,1186.92,104
HW-0773,Samsung 990 Pro 1TB,439.14,103
HW-0774,Intel Core i7-13700K,293.98,105
HW-0775,AMD Ryzen 9 7950X,188.89,105
HW-0776,Intel Core i7-13700K,297.1,104
HW-0777,NVIDIA RTX 4080,674.92,103
HW-0778,Logitech G502,490.3,103
HW-0779,Logitech G502,768.22,103
HW-0780,NVIDIA RTX 4080,114.59,102
HW-0781,NVIDIA RTX 4080,901.77,105
HW-0782,Corsair Vengeance DDR5 32GB,750.08,101
HW-0783,Logitech G502,290.47,104
HW-0784,Samsung 990 Pro 1TB,123.14,104
HW-0785,Logitech G502,966.57,101
HW-0786,Logitech G502,1016.94,105
HW-0787,Samsung 990 Pro 1TB,279.5,105
HW-0788,AMD Ryzen 9 7950X,513.15,105
HW-0789,Corsair Vengeance DDR5 32GB,1168.1,105
HW-0790,NVIDIA RTX 4080,1181.19,102
HW-0791,Corsair Vengeance DDR5 32GB,744.49,101
HW-0792,Intel Core i7-13700K,857.05,102
HW-0793,AMD Ryzen 9 7950X,263.55,105
HW-0794,Corsair Vengeance DDR5 32GB,1004.37,102
HW-0795,NVIDIA RTX 4080,258.28,102
HW-0796,Corsair Vengeance DDR5 32GB,712.43,101
HW-0797,Intel Core i7-13700K,924.31,103
HW-0798,Samsung 990 Pro 1TB,681.16,105
HW-0799,Corsair Vengeance DDR5 32GB,66.15,103
HW-0800,NVIDIA RTX 4080,338.32,104
HW-0801,AMD Ryzen 9 7950X,720.55,101
HW-0802,Samsung 990 Pro 1TB,147.78,101
HW-0803,Logitech G502,87.55,102
HW-0804,Intel Core i7-13700K,444.63,103
HW-0805,Intel Core i7-13700K,392.63,105
HW-0806,Corsair Vengeance DDR5 32GB,689.89,101
HW-0807,NVIDIA RTX 4080,158.37,101
HW-0808,Logitech G502,53.72,105
HW-0809,Logitech G502,1059.25,105
HW-0810,NVIDIA RTX 4080,253.67,101
HW-0811,Logitech G502,298.52,103
HW-0812,Intel Core i7-13700K,526.14,102
HW-0813,AMD Ryzen 9 7950X,1144.96,104
HW-0814,AMD Ryzen 9 7950X,1001.74,104
HW-0815,AMD Ryzen 9 7950X,488.51,101
HW-0816,NVIDIA RTX 4080,1036.1,105
HW-0817,Logitech G502,539.1,103
HW-0818,Intel Core i7-13700K,1115.82,101
HW-0819,Corsair Vengeance DDR5 32GB,157.36,104
HW-0820,Logitech G502,623.6,104
HW-0821,Intel Core i7-13700K,786.88,103
HW-0822,Corsair Vengeance DDR5 32GB,138.52,103
HW-0823,Corsair Vengeance DDR5 32GB,845.2,103
HW-0824,NVIDIA RTX 4080,367.57,101
HW-0825,Logitech G502,969.9,104
HW-0826,Samsung 990 Pro 1TB,207.7,104
HW-0827,Samsung 990 Pro 1TB,919.89,105
HW-0828,Samsung 990 Pro 1TB,435.44,104
HW-0829,NVIDIA RTX 4080,905.15,105
HW-0830,Logitech G502,1013.07,101
HW-0831,Corsair Vengeance DDR5 32GB,240.1,105
HW-0832,Corsair Vengeance DDR5 32GB,146.1,102
HW-0833,Samsung 990 Pro 1TB,1153.69,102
HW-0834,Corsair Vengeance DDR5 32GB,708.68,102
HW-0835,Logitech G502,871.45,102
HW-0836,Samsung 990 Pro 1TB,276.93,104
HW-0837,Samsung 990 Pro 1TB,899.27,101
HW-0838,Logitech G502,687.78,103
HW-0839,AMD Ryzen 9 7950X,742.16,105
HW-0840,AMD Ryzen 9 7950X,808.07,102
HW-0841,NVIDIA RTX 4080,457.21,102
HW-0842,Intel Core i7-13700K,326.13,104
HW-0843,NVIDIA RTX 4080,1134.91,104
HW-0844,Corsair Vengeance DDR5 32GB,73.08,103
HW-0845,Samsung 990 Pro 1TB,60.24,105
HW-0846,NVIDIA RTX 4080,120.18,103
HW-0847,NVIDIA RTX 4080,582.51,105
HW-0848,NVIDIA RTX 4080,160.88,105
HW-0849,NVIDIA RTX 4080,659.06,102
HW-0850,AMD Ryzen 9 7950X,259.08,104
HW-0851,Samsung 990 Pro 1TB,807.35,103
HW-0852,AMD Ryzen 9 7950X,126.75,104
HW-0853,Corsair Vengeance DDR5 32GB,853.18,102
HW-0854,Logitech G502,737.02,103
HW-0855,Intel Core i7-13700K,729.2,101
HW-0856,Corsair Vengeance DDR5 32GB,859.06,103
HW-0857,Samsung 990 Pro 1TB,692.88,101
HW-0858,Corsair Vengeance DDR5 32GB,538.53,103
HW-0859,Samsung 990 Pro 1TB,201.55,103
HW-0860,AMD Ryzen 9 7950X,774.93,105
HW-0861,NVIDIA RTX 4080,537.09,101
HW-0862,Logitech G502,71.71,105
HW-0863,AMD Ryzen 9 7950X,912.22,105
HW-0864,Samsung 990 Pro 1TB,264.05,101
HW-0865,NVIDIA RTX 4080,51.27,103
HW-0866,NVIDIA RTX 4080,219.54,101
HW-0867,AMD Ryzen 9 7950X,1198.86,104
HW-0868,Samsung 990 Pro 1TB,979.82,105
HW-0869,NVIDIA RTX 4080,507.83,102
HW-0870,NVIDIA RTX 4080,274.73,104
HW-0871,AMD Ryzen 9 7950X,349.66,103
HW-0872,NVIDIA RTX 4080,453.45,101
HW-0873,Logitech G502,534.78,103
HW-0874,Corsair Vengeance DDR5 32GB,87.54,101
HW-0875,Logitech G502,204.31,102
HW-0876,Logitech G502,359.19,104
HW-0877,Logitech G502,519.81,105
HW-0878,AMD Ryzen 9 7950X,1055.96,104
HW-0879,NVIDIA RTX 4080,797.2,105
HW-0880,Samsung 990 Pro 1TB,923.91,104
HW-0881,NVIDIA RTX 4080,866.75,101
HW-0882,Intel Core i7-13700K,810.34,101
HW-0883,Samsung 990 Pro 1TB,976.07,103
HW-0884,AMD Ryzen 9 7950X,1034.66,101
HW-0885,Logitech G502,71.55,105
HW-0886,Logitech G502,1193.83,102
HW-0887,Corsair Vengeance DDR5 32GB,915.23,103
HW-0888,Logitech G502,317.28,105
HW-0889,NVIDIA RTX 4080,968.47,104
HW-0890,NVIDIA RTX 4080,818.8,105
HW-0891,Corsair Vengeance DDR5 32GB,51.2,101
HW-0892,Logitech G502,483.74,102
HW-0893,NVIDIA RTX 4080,282.8,101
HW-0894,Logitech G502,1102.01,104
HW-0895,AMD Ryzen 9 7950X,313.22,104
HW-0896,Corsair Vengeance DDR5 32GB,1182.95,104
HW-0897,Corsair Vengeance DDR5 32GB,645.54,102
HW-0898,Logitech G502,718.91,102
HW-0899,AMD Ryzen 9 7950X,1150.4,103
HW-0900,Corsair Vengeance DDR5 32GB,905.66,102
HW-0901,AMD Ryzen 9 7950X,245.1,103
HW-0902,Intel Core i7-13700K,296.94,101
HW-0903,Logitech G502,702.29,103
HW-0904,Samsung 990 Pro 1TB,891.01,103
HW-0905,Samsung 990 Pro 1TB,183.76,105
HW-0906,Intel Core i7-13700K,1135.51,103
HW-0907,AMD Ryzen 9 7950X,542.0,105
HW-0908,NVIDIA RTX 4080,689.89,101
HW-0909,NVIDIA RTX 4080,712.05,105
HW-0910,Intel Core i7-13700K,693.62,104
HW-0911,Corsair Vengeance DDR5 32GB,770.43,101
HW-0912,Samsung 990 Pro 1TB,171.42,105
HW-0913,Logitech G502,478.27,103
HW-0914,Logitech G502,859.09,101
HW-0915,AMD Ryzen 9 7950X,502.56,101
HW-0916,NVIDIA RTX 4080,739.28,105
HW-0917,Logitech G502,672.8,102
HW-0918,Intel Core i7-13700K,136.85,102
HW-0919,NVIDIA RTX 4080,175.42,105
HW-0920,NVIDIA RTX 4080,309.35,102
HW-0921,Samsung 990 Pro 1TB,931.3,103
HW-0922,Intel Core i7-13700K,120.3,101
HW-0923,Corsair Vengeance DDR5 32GB,308.84,101
HW-0924,Logitech G502,1028.5,104
HW-0925,Intel Core i7-13700K,804.82,103
HW-0926,Intel Core i7-13700K,733.93,104
HW-0927,Intel Core i7-13700K,591.27,105
HW-0928,AMD Ryzen 9 7950X,690.74,104
HW-0929,Intel Core i7-13700K,214.17,102
HW-0930,Samsung 990 Pro 1TB,249.18,103
HW-0931,Corsair Vengeance DDR5 32GB,453.85,101
HW-0932,AMD Ryzen 9 7950X,1055.79,103
HW-0933,Intel Core i7-13700K,1135.69,104
HW-0934,Corsair Vengeance DDR5 32GB,1022.13,105
HW-0935,Intel Core i7-13700K,429.67,104
HW-0936,Logitech G502,379.22,102
HW-0937,NVIDIA RTX 4080,193.12,105
HW-0938,AMD Ryzen 9 7950X,946.97,102
HW-0939,Intel Core i7-13700K,631.66,104
HW-0940,Samsung 990 Pro 1TB,485.39,103
HW-0941,Corsair Vengeance DDR5 32GB,335.02,102
HW-0942,Logitech G502,251.58,101
HW-0943,Samsung 990 Pro 1TB,965.24,104
HW-0944,Samsung 990 Pro 1TB,862.56,103
HW-0945,Intel Core i7-13700K,117.61,102
HW-0946,AMD Ryzen 9 7950X,1178.83,102
HW-0947,Intel Core i7-13700K,135.49,101
HW-0948,Intel Core i7-13700K,1187.54,105
HW-0949,NVIDIA RTX 4080,472.22,102
HW-0950,Logitech G502,1119.28,103
HW-0951,AMD Ryzen 9 7950X,875.4,101
HW-0952,Samsung 990 Pro 1TB,565.22,102
HW-0953,Logitech G502,526.85,102
HW-0954,Intel Core i7-13700K,1066.02,102
HW-0955,Logitech G502,926.24,101
HW-0956,NVIDIA RTX 4080,1189.06,102
HW-0957,Logitech G502,595.34,104
HW-0958,Samsung 990 Pro 1TB,105.18,103
HW-0959,Samsung 990 Pro 1TB,224.97,105
HW-0960,Corsair Vengeance DDR5 32GB,589.69,105
HW-0961,Corsair Vengeance DDR5 32GB,638.02,103
HW-0962,Corsair Vengeance DDR5 32GB,374.03,102
HW-0963,NVIDIA RTX 4080,371.75,105
HW-0964,Samsung 990 Pro 1TB,722.59,105
HW-0965,Logitech G502,147.87,102
HW-0966,Logitech G502,239.62,103
HW-0967,AMD Ryzen 9 7950X,525.94,101
HW-0968,Samsung 990 Pro 1TB,1131.54,103
HW-0969,Corsair Vengeance DDR5 32GB,1073.23,101
HW-0970,Corsair Vengeance DDR5 32GB,132.08,102
HW-0971,Intel Core i7-13700K,1092.18,102
HW-0972,Corsair Vengeance DDR5 32GB,793.55,104
HW-0973,Samsung 990 Pro 1TB,1078.09,104
HW-0974,Corsair Vengeance DDR5 32GB,1118.17,101
HW-0975,AMD Ryzen 9 7950X,1024.73,101
HW-0976,Corsair Vengeance DDR5 32GB,108.76,103
HW-0977,NVIDIA RTX 4080,136.99,103
HW-0978,NVIDIA RTX 4080,900.74,101
HW-0979,Samsung 990 Pro 1TB,255.93,102
HW-0980,Samsung 990 Pro 1TB,493.16,104
HW-0981,NVIDIA RTX 4080,325.04,102
HW-0982,AMD Ryzen 9 7950X,510.73,105
HW-0983,AMD Ryzen 9 7950X,1159.45,102
HW-0984,Logitech G502,109.37,101
HW-0985,Samsung 990 Pro 1TB,526.85,104
HW-0986,Samsung 990 Pro 1TB,197.42,102
HW-0987,Corsair Vengeance DDR5 32GB,509.63,104
HW-0988,Logitech G502,823.86,104
HW-0989,Logitech G502,727.26,101
HW-0990,Samsung 990 Pro 1TB,84.24,103
HW-0991,Intel Core i7-13700K,1036.93,105
HW-0992,AMD Ryzen 9 7950X,672.17,105
HW-0993,NVIDIA RTX 4080,728.88,102
HW-0994,NVIDIA RTX 4080,495.05,101
HW-0995,AMD Ryzen 9 7950X,339.88,103
HW-0996,AMD Ryzen 9 7950X,1127.64,101
HW-0997,Corsair Vengeance DDR5 32GB,1156.06,101
HW-0998,AMD Ryzen 9 7950X,538.95,101
HW-0999,Corsair Vengeance DDR5 32GB,181.03,104
HW-1000,Samsung 990 Pro 1TB,658.64,105
HW-1001,NVIDIA RTX 4080,68.04,102
HW-1002,Intel Core i7-13700K,1199.04,102
HW-1003,Corsair Vengeance DDR5 32GB,199.66,105
HW-1004,Logitech G502,484.58,102
HW-1005,NVIDIA RTX 4080,387.75,103
HW-1006,NVIDIA RTX 4080,725.59,105
HW-1007,NVIDIA RTX 4080,751.52,101
HW-1008,Corsair Vengeance DDR5 32GB,224.77,101
HW-1009,Logitech G502,113.41,105
HW-1010,Corsair Vengeance DDR5 32GB,682.04,102
HW-1011,NVIDIA RTX 4080,68.59,102
HW-1012,Samsung 990 Pro 1TB,332.48,103
HW-1013,Corsair Vengeance DDR5 32GB,86.98,104
HW-1014,Samsung 990 Pro 1TB,1147.25,103
HW-1015,Intel Core i7-13700K,1091.06,104
HW-1016,Samsung 990 Pro 1TB,573.06,105
HW-1017,AMD Ryzen 9 7950X,197.09,105
HW-1018,Samsung 990 Pro 1TB,281.15,101
HW-1019,Samsung 990 Pro 1TB,112.77,102
HW-1020,NVIDIA RTX 4080,709.91,105
HW-1021,Corsair Vengeance DDR5 32GB,673.67,102
HW-1022,Logitech G502,1085.35,101
HW-1023,Samsung 990 Pro 1TB,956.51,104
HW-1024,Logitech G502,732.24,103
HW-1025,Intel Core i7-13700K,362.31,101
HW-1026,Samsung 990 Pro 1TB,912.74,101
HW-1027,NVIDIA RTX 4080,282.47,102
HW-1028,Intel Core i7-13700K,170.95,101
HW-1029,Corsair Vengeance DDR5 32GB,356.27,103
HW-1030,Logitech G502,262.23,101
HW-1031,Logitech G502,408.49,101
HW-1032,Logitech G502,175.42,102
HW-1033,Logitech G502,891.03,105
HW-1034,Samsung 990 Pro 1TB,783.24,102
HW-1035,NVIDIA RTX 4080,960.72,104
HW-1036,Intel Core i7-13700K,611.08,101
HW-1037,Samsung 990 Pro 1TB,499.7,101
HW-1038,Corsair Vengeance DDR5 32GB,425.51,103
HW-1039,Logitech G502,219.11,102
HW-1040,NVIDIA RTX 4080,956.59,101
HW-1041,Corsair Vengeance DDR5 32GB,827.22,103
HW-1042,Logitech G502,1177.92,103
HW-1043,AMD Ryzen 9 7950X,394.74,102
HW-1044,Intel Core i7-13700K,402.37,104
HW-1045,Intel Core i7-13700K,809.19,102
HW-1046,Intel Core i7-13700K,1156.51,104
HW-1047,Intel Core i7-13700K,1048.43,103
HW-1048,Logitech G502,978.57,101
HW-1049,Logitech G502,721.21,105
HW-1050,Intel Core i7-13700K,1000.56,102
HW-1051,Intel Core i7-13700K,962.51,104
HW-1052,NVIDIA RTX 4080,413.0,105
HW-1053,NVIDIA RTX 4080,301.4,103
HW-1054,Samsung 990 Pro 1TB,249.37,105
HW-1055,Samsung 990 Pro 1TB,1010.79,103
HW-1056,AMD Ryzen 9 7950X,397.02,104
HW-1057,Intel Core i7-13700K,718.62,103
HW-1058,Logitech G502,1178.8,105
HW-1059,Samsung 990 Pro 1TB,382.99,105
HW-1060,Samsung 990 Pro 1TB,296.5,104
HW-1061,NVIDIA RTX 4080,114.31,103
HW-1062,AMD Ryzen 9 7950X,200.87,102
HW-1063,Logitech G502,313.47,102
HW-1064,Logitech G502,1099.05,101
HW-1065,NVIDIA RTX 4080,604.77,102
HW-1066,Intel Core i7-13700K,1089.61,101
HW-1067,Logitech G502,553.92,101
HW-1068,Intel Core i7-13700K,345.01,104
HW-1069,Logitech G502,765.25,102
HW-1070,Corsair Vengeance DDR5 32GB,976.17,101
HW-1071,AMD Ryzen 9 7950X,644.81,103
HW-1072,AMD Ryzen 9 7950X,797.6,102
HW-1073,Samsung 990 Pro 1TB,884.9,104
HW-1074,NVIDIA RTX 4080,182.85,104
HW-1075,Logitech G502,377.45,102
HW-1076,NVIDIA RTX 4080,858.66,105
HW-1077,Intel Core i7-13700K,1115.56,101
HW-1078,Logitech G502,759.4,105
HW-1079,Logitech G502,783.7,101
HW-1080,AMD Ryzen 9 7950X,53.23,105
HW-1081,Samsung 990 Pro 1TB,1013.36,103
HW-1082,AMD Ryzen 9 7950X,685.34,101
HW-1083,Intel Core i7-13700K,992.67,101
HW-1084,Intel Core i7-13700K,1090.01,104
HW-1085,NVIDIA RTX 4080,669.19,103
HW-1086,AMD Ryzen 9 7950X,462.6,102
HW-1087,Logitech G502,982.73,105
HW-1088,Intel Core i7-13700K,53.32,104
HW-1089,Intel Core i7-13700K,990.84,102
HW-1090,Corsair Vengeance DDR5 32GB,364.06,103
HW-1091,AMD Ryzen 9 7950X,186.53,105
HW-1092,Intel Core i7-13700K,352.99,103
HW-1093,Intel Core i7-13700K,126.59,103
HW-1094,AMD Ryzen 9 7950X,410.71,105
HW-1095,AMD Ryzen 9 7950X,518.55,104
HW-1096,NVIDIA RTX 4080,740.85,103
HW-1097,Corsair Vengeance DDR5 32GB,1046.75,102
HW-1098,AMD Ryzen 9 7950X,339.88,103
